,merge_dir,spork_runtime,jdime_runtime
36,e00cfaf8afffe61ad1c1cc1c319cbaa109bb2d83/Draft_76.java_190439118f44ac6e2986f58dc3090c247d20d7fb,1.4111519499997485,1.3268892780001806
37,f73cca0f3faf1bc5d72ba44d0ee42a1b6dabe28e/WebSocketClient.java_c167c5df4e39261a8bd112f5dba9151497fe9408,2.0714215640000475,2.8902036150002464
38,135bc244a273a6a62f6b33fb869f93fe2b59bb1c/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,3.1296460710000247,3.138770034000117
39,1c659ffda9716e62df8927f68ddc61c8a1237f47/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,2.8488628559998688,2.9085537289997774
40,3322caba24e3adcbf5fdfa7c3777fa9f0c761580/AlternatorScanTest.java_74b7b88c5b97aeeef4ea11870831b5bff2b3bf23,3.16026594799996,1.0036882310000692
41,4d928444e61ef0a960d6f40db7ec5fd8406e110a/AlternatorBatchItemTest.java_8e0f5e13fe029b15565cd22d2d76639510cc25a9,0.9296927999998844,0.6220857939997586
42,7666d3b4d140d6081654ce8cb810b2af80fdf158/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,2.602831751999929,3.1527893459997363
43,962598cede6f12d3739b8c81462a7ef5447953e7/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,2.6343486030000354,2.9521316850000403
44,962598cede6f12d3739b8c81462a7ef5447953e7/BatchGetItemResultMarshaller.java_9e71f9acc2c07b70f443ca1a1781ddd3c1a7deca,0.9818404349998672,0.7324506320001092
45,9adf68eb8af7a41af55b72a8cd6a5b6191b7026c/AlternatorTestSuite.java_de59003af69573dc4de83c9de628d69b79673f01,0.7215674300000501,0.5497881920000509
46,b57359e276976821428edeef1b981f5420989f88/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,3.4722965700002533,3.663162748000104
47,b57359e276976821428edeef1b981f5420989f88/AlternatorDBInProcessClient.java_73b201993c15370934700c17b095dc70952d146c,1.2703513450001085,0.9526370100002168
48,b57359e276976821428edeef1b981f5420989f88/AlternatorItemTest.java_7c4d83e2618fc2a0ab9ec42e4162260b5a35ecff,1.9196493670001475,2.0177737280000656
49,e98877f87081708e446b278c812eb504565ff5f9/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,3.3247529710001804,3.528525585999887
50,e98877f87081708e446b278c812eb504565ff5f9/AlternatorDBInProcessClient.java_73b201993c15370934700c17b095dc70952d146c,1.1703666450002856,0.9511957060003624
51,e98877f87081708e446b278c812eb504565ff5f9/AlternatorTest.java_f8b2346d62c2f74f0f9804170e2b243bf775dc90,1.3513624840002194,1.563501906000056
52,e98877f87081708e446b278c812eb504565ff5f9/AlternatorTestSuite.java_de59003af69573dc4de83c9de628d69b79673f01,0.7217319910000697,0.5723784960000557
53,faa37598a99d659e8db521049130d600e03df7fb/AlternatorDBHandler.java_7390fc17ae20ea77788a5a8f2bb5e55b661f31f7,2.8068314880001712,3.0847052780000013
54,5a6056799ba321ebad9ff55c6fa8cbda5fdf1be5/CompactRecord.java_795ab6cb7c76c1a288201f684cccb88ba2d7e0ea,1.0735328740001933,0.7958545400001641
55,6767497ccc440c9a64ec7526a7feab97a9cce367/ConfigLoader.java_effc6d34824490ce1a72c28730b779969dd32c98,1.7258900279998668,1.7784124549998523
56,6767497ccc440c9a64ec7526a7feab97a9cce367/ConfigLoaderTest.java_3bee0ea6f3df23b8942b283783aff40c606fb6fe,0.9833731829999124,0.7908433819998208
57,6767497ccc440c9a64ec7526a7feab97a9cce367/ConfigWriter.java_2e35b26265ac6ef8c0a529419fac47e74ffc907c,1.300897308999993,1.1665185799997744
58,6767497ccc440c9a64ec7526a7feab97a9cce367/Configuration.java_ca9d41d7144795aa7695fddbd3948c1b9784c334,0.8246653860001061,0.6049800300002062
59,6767497ccc440c9a64ec7526a7feab97a9cce367/ConfigurationImpl.java_73c225b8994c5636c659554d5f6766959b6b4637,1.4901222930002405,1.4346763089997694
60,6ad464e584e8cc4adf8c2ebd12c45409b2384a48/JDBCDataSource.java_53ee6dbec6a7b8a5d72fc3954b4e8803b219107e,1.3746619720000126,0.7534373749999759
61,6ad464e584e8cc4adf8c2ebd12c45409b2384a48/JNDIDataSource.java_b6f4488714b1a968e61ffe96fed9ed4a4bc8c3a5,0.9440806689999591,0.5806999719998203
62,b5def8195d1e36fabcf3159c29a05b8998c2edf2/ConfigWriter.java_2e35b26265ac6ef8c0a529419fac47e74ffc907c,1.3003324399996927,1.4197196069999336
63,bf52872233c2441a808f77c5561e4367bc46699d/Processor.java_059a1e7848a1ce512226daf41ebff863bca39429,1.385717797000325,1.2810599989998082
64,c50c5d2d9d43c2bb251e5d0d196622ab06e078d3/DatabaseTest.java_5bbb95993d925be7a06a5dffd161f315d3116429,1.3338130840002125,0.7403172980002637
65,f9253d86531b8c72ebf2ecef64f82d1a8e7ae3f4/RegexpCleanerTest.java_3997dfae144e232b9e2efc297519200981a3dcf5,0.8509697690001303,0.5317035319999377
66,307531da89fcf51560e6bc3c7c93bfb26d177004/AccountController.java_629814407f6c50f9ff3805d0088d2ec271a3d1d6,1.2080752619999655,0.9992204459999812
67,3ee74a3b1dfa156c398cf910fda03bd37cc40b59/MultimapSerializer.java_cf577e003bc478d86f1ce247eb9a5ce5953b1eaa,1.6645293149999816,1.4333789539996358
68,3ee74a3b1dfa156c398cf910fda03bd37cc40b59/TestMultimaps.java_7ce7574f7337be5a877776276f44c18add7af0bf,1.650319435000256,1.4375954329998422
69,b08f5a2dad867c4665d7e5d56926d52545ee32ae/GuavaSerializers.java_e492431d29402a53edffc0a6ff3d28d2bdd0ae25,1.2719146519998503,0.8513363389997721
70,d99575655de8749879e2a231027eca2f15996bf4/GuavaOptionalDeserializer.java_cc894e378a56692a6b92355dae15eeaddfe6333f,1.2207534869999108,0.8024016049998863
71,514201c7b774cfb3687e8a4048966026f9258685/GitHubSalesforceDeployController.java_f4054ac77194a201ada7940c20efb975f0e5b1be,2.303106343999844,2.2168834280000738
72,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/CompanyTest.java_819a8a8e885b3536c429d8e2759cadfebcd2a743,1.1893252310001117,0.9032952620000289
73,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/DBMetadata.java_5f535170157e66f57f068860cab7cd8e6e66ae72,0.9241406030000691,0.6068904540002222
74,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/ImmutableUnificationTools.java_b3897f3d86fea839e84177e700f9a423e676bfa0,1.830055522999828,1.5432339019998835
75,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/ImplicitDBConstraintsTest.java_953e240691de859f03df486af15daf9d56e6f77e,1.2362504779998744,1.0709057559997746
76,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/LegacyABoxFactIntoMappingConverter.java_fff4292e7198d65aab193131a25f421c31ef33f4,1.5703389499999505,1.2589770839999799
77,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/OBDAModel.java_5d80f7176bc0b76693bba4c97f14e828007ca7e1,1.9281954750003931,2.6119821490001414
78,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/OWLAPIIndividualTranslator.java_be72ae24ab616b14e5fdd2ab29d50821e928fc8a,1.0994280439999784,1.4792650990002585
79,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/OWLAPITranslatorOWL2QL.java_f94263236084788918b02666ab56b1c3ce49d6ac,3.1755377600002253,10.870658611999717
80,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/OntologyBuilder.java_3da66d6c93deebf262056165b7dc21d65db046d8,0.8717072029999144,0.7574172119998366
81,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/OntologyBuilderImpl.java_950597cf03a6f13f7faabe273a2f2da820abcebf,2.170228166000016,3.4062188080001765
82,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/OntopMappingModule.java_4f05c8573034cb0517f087f9765db1bbf778df62,0.9709467980001136,0.9653497399999652
83,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/OntopOWLBindingSet.java_6718e1977ef34be0d0f8cd2ca1250a7b0501d015,1.1502353450000555,0.9178879039995992
84,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/QueryUnionSplitterImpl.java_e7a0143a8b0989d14b7b9277db3e8f7948a6ebe0,1.055770000999928,0.7055891719996907
85,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/RDBMSSIRepositoryManager.java_24677b981940e5cd0eadb004c4a609ff63c89d67,3.132085666999956,5.048708586999965
86,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/RDF4JGraphLoading.java_34cdb8b5ad92c5259bc32a80056b2e79a3b44d0a,1.437417970000297,1.5126484289999098
87,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/ReformulationTestingTools.java_0c94a9b75d32180f41f6c2c7a7d0bd5a0a40bafe,0.9760539239996432,1.7655959290000285
88,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/SubstitutionFactory.java_b38bbaf1380e87f4904f8bbea2608ba3e38267f5,0.8818107219999547,0.6211799170000631
89,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/TMappingRule.java_528dd60b414dbdc72e8d3d534f0afaf2a20cdaf0,1.7291462580001282,2.291964560999986
90,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/TreeWitnessRewriter.java_bc5213484f1fc9d630009ba34d820da1ba0b1eac,2.4513029839999945,2.587928310999814
91,0c4c27d7d847ec596e02f8a75448f3fa1e9b5d83/UnionFlattenerTest.java_eabdf6e97d9f91cc0eb097bcd556b92f1e6b344c,1.4024663330001204,2.7340429780001614
92,1eb8e04abd634277f7c142cccab6705ecc401056/SQLGenerator.java_c67beddc43ee1d9539929a371828ea927328e476,4.454042539000056,4.8844838199997875
93,26ac12f147950c286bc3d4695eb0a861ebb657da/AggregationNodeImpl.java_be637c5489b0be0549ed136aac5330447a88d632,1.4388899799996582,1.5108316539999578
94,26ac12f147950c286bc3d4695eb0a861ebb657da/BinaryNonCommutativeIQTreeImpl.java_95dd2d46b2042509430c3523f4aca954a64bd137,1.2154871220000132,1.3128017090002686
95,26ac12f147950c286bc3d4695eb0a861ebb657da/BinaryOrderedOperatorNode.java_3f6345b4c7e79fdf083b77c955b1b90f45284682,0.9381771660000596,0.6748613599997952
96,26ac12f147950c286bc3d4695eb0a861ebb657da/ConstructionNodeImpl.java_71dc58877dfd979675811e8b5705a37fb55c2570,1.8193764880002163,2.3962703239999428
97,26ac12f147950c286bc3d4695eb0a861ebb657da/DistinctNodeImpl.java_fffe9cd1954b9ea8ff3db502487cc552780314f2,1.1129416699996,0.90887887100007
98,26ac12f147950c286bc3d4695eb0a861ebb657da/FilterNodeImpl.java_698f09509220e4897f2f5651f3dba6479f35bb5d,1.5896277980000375,1.4431291549999514
99,26ac12f147950c286bc3d4695eb0a861ebb657da/InnerJoinNodeImpl.java_5c777490f754a03e8776c151007e2bf4a34aba0a,2.0672956519997565,2.602222550000078
100,26ac12f147950c286bc3d4695eb0a861ebb657da/JoinOrFilterNodeImpl.java_0fe027327d6d2ca83e2bd0abc285c0562eedac24,1.095965071000137,0.9190713469997718
101,26ac12f147950c286bc3d4695eb0a861ebb657da/LeftJoinNodeImpl.java_dce1d25c22dc1cebf9192add5338969998329a8c,2.0326993329999823,2.3332659429997875
102,26ac12f147950c286bc3d4695eb0a861ebb657da/NaryIQTreeImpl.java_86dac0108b9f604cb1603c6eefdf9dcc1e4e82e0,1.1799710000000232,1.097049079000044
103,26ac12f147950c286bc3d4695eb0a861ebb657da/NaryOperatorNode.java_d775e4c6741409b90036afd7d8da9528a2add380,0.9485542359998362,0.7142289660000642
104,26ac12f147950c286bc3d4695eb0a861ebb657da/OrderByNodeImpl.java_17f6ffd334f2c03ca724a96feb41527d7d93bc96,1.2843250910000281,1.0888839679996636
105,26ac12f147950c286bc3d4695eb0a861ebb657da/SliceNodeImpl.java_802c41e739f8561aeaf49e7169de8fed08faefeb,1.3108581010001217,1.2066538080002829
106,26ac12f147950c286bc3d4695eb0a861ebb657da/UnaryIQTreeImpl.java_1f5429f2ce006a8390d890af516955c58ad1cb9a,1.226177158000155,1.0955984429997443
107,26ac12f147950c286bc3d4695eb0a861ebb657da/UnaryOperatorNode.java_088fa1f01e705cd51a79e0836d21f282b2780678,0.9253595969998968,0.6601530240000102
108,26ac12f147950c286bc3d4695eb0a861ebb657da/UnionNodeImpl.java_3f1578b7a6afdc7ce14b20dec7164acb77cae9f8,2.2773996129999436,2.6886272850001665
109,2d72d2df31c059f86fb66f0b1e62561497a936ec/IntermediateQueryImpl.java_e5f7b6c49c1c62169fb6a12c1f8b7da5c3f5afae,1.6869707689997997,1.9290051859998134
110,39d03762c841b760e159831cdb7d3e36cfe6ae3a/SparqlAlgebraToDatalogTranslator.java_8c0392210d8dd1c896725c08141f5fbfa364edc3,3.761218039000141,14.754223507999995
111,3ed30948901747bfd11e987ddc1272732ba548d9/Predicate.java_74e1a94bdf478dd9e112be0930edc135e96d95dd,1.0808064100001502,0.7684999909997714
112,3ed30948901747bfd11e987ddc1272732ba548d9/RDBMSSIRepositoryManager.java_aefaf513ed42c1b8dd3c047e7f495cdb0380f807,15.109480217000055,79.99840407600006
113,458409155f81426a73e2e9b9af886bed44da8005/DenodoSelectFromWhereSerializer.java_6ce82db1c9d6ba2a4be1249537db834f49b9f60f,0.8884324119999292,0.5857838290003201
114,798cb16fabd151f6396f5b33e16e288da6bede10/SparqlAlgebraToDatalogTranslator.java_7363c7f3f038ffaa701314c555a9e85e3fb6ab1a,2.7539250029999494,2.409521039000083
115,88ef35c421b2cabe882243f498833731981b9f82/RedundantSelfJoinTest.java_3566f00a1ab05f0bf2cd247a16995410bd34e841,2.5143901970000115,1.6808785749999515
116,af3862ff883092d6658172065fdc06ebf8752edc/RDBMetadata.java_a90b54e3455bbc0abc51a6e024359b2a2db43be1,1.0921359419999137,0.7251982960001442
117,bc93807cd487dfbc703d2ddd7e2246624997aba6/OneShotSQLGeneratorEngine.java_b6d00d74fe9c6a964e6ca527b23498fa307fb2e8,4.102844314999857,10.577140237000094
118,d974a5bc91e87388dd67387a4d530fc5bb0cd465/ObjectStringTemplateFunctionSymbolImpl.java_bbc27778e5d3a49bfc5f6402a39b07715763f14a,1.55183550799984,1.3225703670000255
119,d9e06c79fafa1d1183755e2ac543919de99b9035/IntermediateQueryUtils.java_41282a878f040640a5fea426f067abe7debc3889,1.2646111690000907,1.0759820359999142
120,d9e06c79fafa1d1183755e2ac543919de99b9035/NodeBasedQueryTransformer.java_0ad905756a67c0f0488a9f39cd8bdd9da7de1cf4,1.0704422239996347,0.6626788630001101
121,d9e06c79fafa1d1183755e2ac543919de99b9035/QueryRenamer.java_a673196ef5ec1499fe64ebd94327d949350a0a1b,0.9333476300002984,0.6222983990001012
122,ddaaf31b9239854e8d157349562d2be5534c944b/ExpressionEvaluator.java_013b959362822dee82f131fa79cc6706731e33a2,2.615214403000209,2.775464624000051
123,ddaaf31b9239854e8d157349562d2be5534c944b/SparqlAlgebraToDatalogTranslator.java_8c0392210d8dd1c896725c08141f5fbfa364edc3,3.2895705599999014,16.26394632499978
124,ee9444e46da016217aae45ec9c940bfa967d8b79/SparqlAlgebraToDatalogTranslator.java_7363c7f3f038ffaa701314c555a9e85e3fb6ab1a,2.850523582999813,2.4458163200001763
125,252f0516a5f3cf7d897c826f930ab45ee6211705/HttpClientImpl.java_abca17bef03a74062b50f7d79bb84525c2ecc1ac,1.7808214339997903,2.05230703999996
126,252f0516a5f3cf7d897c826f930ab45ee6211705/HttpTest.java_2d06391dd6cdc3450127ccccff0301ee02202f75,9.68641777799985,15.670157618000305
127,252f0516a5f3cf7d897c826f930ab45ee6211705/NetClientImpl.java_ba044b4acb6a58d217729d3a34aa7ad503ead891,1.381654927999989,1.2849287320000258
128,4a5b4ef871a041374ecd7a63fc0ae6ff1eda85df/JsonObject.java_27715538982f87f8c8d575c2e220baee260dda18,1.958672561000185,1.807173588000296
129,4b299df7fb21c195fd239c5c7734678797534d16/ClusteredEventBusTest.java_2cb824442f4bb39c2db2cd948975eba0669a7a20,1.1490334659997643,1.0308881339997242
130,5c1354f3bb7f2e64d89d56741995efd644cf02bf/ContextImpl.java_4ea008870365e01342755f7cc731630459cbe5d2,1.4596936329999153,1.7293607179999526
131,69add115f0eb71d7592762e61fe59dc64b34ea4f/NetTest.java_5f5944ebb09c3a245d6d2191e915a6864301866f,7.547955672000171,11.69266603799997
132,749a984333640a0e1ec89f5cdac7f9aab8fb279a/HandlerRegistration.java_94e2e5d0096152000e648366c95796246d834b62,1.2540030140003182,1.100042460000168
133,765dd20e053fb04fdfa51019e0863f7e754035b9/HttpTest.java_9af68e2e77c7cdff732198b0e72988c917bc3bdc,15.707506317000025,29.952480261000343
134,78aea977851105148f56b6d66d7cbf010c2d6b8e/EventBusOptionsConverter.java_d694798371256c505847bd5e3b72a535c47221be,1.6935823680000794,9.350748044000284
135,78aea977851105148f56b6d66d7cbf010c2d6b8e/LauncherTest.java_0a70b6fcee1db16c7e04d03ddcb5fe5f3de0485f,2.3026266470001246,2.7799944900002633
136,78aea977851105148f56b6d66d7cbf010c2d6b8e/VertxOptionsConverter.java_01edebc63468c8850167834f62d28d9aa767dfd4,1.2895444499999942,4.412076878000335
137,7bb8fa519382c20859ea90ea4cc1cb226d2a6252/LocalEventBusTest.java_201e5cb9d9e75c329b305cdd737e1577061f245d,3.3066647020000346,4.7180553670000345
138,a9745d82c7454e7b5d80242b88ef1b0fb1a62578/HttpServerRequestImpl.java_65bda2b217d39367bceb881e727558e8bf7cb096,1.7379166619998614,2.7528862049998684
139,a9745d82c7454e7b5d80242b88ef1b0fb1a62578/HttpServerResponseImpl.java_186a5f3454cd858a03f0f260dd6e309d21a41e45,1.8690206419996684,3.0136053639998863
140,a9745d82c7454e7b5d80242b88ef1b0fb1a62578/NetTest.java_5f5944ebb09c3a245d6d2191e915a6864301866f,7.291789676000008,9.876902273999804
141,dbf20134629819edaa9d29c55cfbea83c7f7a258/Http1xServerRequest.java_ceacf57af050f4e0209bd7b1f07b425983afb80f,1.6591841949998525,2.5266595039997806
142,dbf20134629819edaa9d29c55cfbea83c7f7a258/HttpClientRequestImpl.java_4be8eece2ef87bd75d39b62dbfd685578c5a544b,1.8459842340002977,2.915440557000238
143,dbf20134629819edaa9d29c55cfbea83c7f7a258/HttpTest.java_9af68e2e77c7cdff732198b0e72988c917bc3bdc,16.375236261999813,28.353063475
144,18bc0ea96e12cc52d2a6c01ff87d07643b690cff/MatchersUsages.java_7f5e3c969995160cb09eace054eb9cb16e04dfb8,0.8010955660001855,0.538204104000215
145,3cfbd0d912c4b3ce65e43918295985ec358aa67e/HtmlElement.java_ce4cbe9b72f2903510c6f946a0f4065e4a56dd3c,1.068099557000096,0.7569753430002493
146,8ed65734b6b6b0a338c2b4ad7c9e1dd5374305a1/MatchersUsages.java_7f5e3c969995160cb09eace054eb9cb16e04dfb8,0.7612854720000541,0.5419399419997717
147,3ca08b5ddd18efcdf33a0aa98c3324091dc6bede/JSONCompare.java_80ee18109a823c84dcf8fbaf96f42f3c5adc215a,1.543581984999946,1.5314945270001772
148,3ca08b5ddd18efcdf33a0aa98c3324091dc6bede/JSONCompareResult.java_a31acafcd64098a7a938cb81e5b28b7576166a7d,0.8734522650001963,0.6980594820001897
149,3ee059aff0146d2da1f606bea23d526c19ce8660/JSONCompare.java_80ee18109a823c84dcf8fbaf96f42f3c5adc215a,1.4475024250000388,1.4607101670003428
150,3ee059aff0146d2da1f606bea23d526c19ce8660/JSONCompareResult.java_a31acafcd64098a7a938cb81e5b28b7576166a7d,0.8599564390001433,0.6488790969997353
151,64d735f4d939e738babff6749ed8cc59b34b4fdf/JSONAssertTest.java_dc843278b414b90d82b50d24c3d43b6bcbfd61cd,1.0585473629998887,0.8245526499999869
152,64d735f4d939e738babff6749ed8cc59b34b4fdf/JSONCompare.java_80ee18109a823c84dcf8fbaf96f42f3c5adc215a,1.3896097799997733,1.4949521900002765
153,8af86e361dc13ad476fb1dd6900f24018e774ae5/JSONAssert.java_785b792a116417c0b29f566c7937a39fb55060c6,1.415534665999985,3.422286756000176
154,8b2593cd7449b1496c9ff3844db6f0592a049052/JSONAssert.java_785b792a116417c0b29f566c7937a39fb55060c6,1.0226604800000132,1.1411342109995528
155,8b2593cd7449b1496c9ff3844db6f0592a049052/JSONAssertTest.java_dc843278b414b90d82b50d24c3d43b6bcbfd61cd,1.68234272699965,1.354358757999762
156,8e5c358ed7df6b99d3757ba3519334dc221a2246/JSONAssertTest.java_dc843278b414b90d82b50d24c3d43b6bcbfd61cd,1.1262482850002016,0.9803698079999776
157,8e5c358ed7df6b99d3757ba3519334dc221a2246/JSONCompareResult.java_a31acafcd64098a7a938cb81e5b28b7576166a7d,0.9848726029999852,0.8302531029999045
158,9771c1904ea159f79dbaab6bbefae53db851ceb8/JSONAssertTest.java_dc843278b414b90d82b50d24c3d43b6bcbfd61cd,1.097331925999697,0.8275248420000025
159,b4513d8349f0a0919e05f956568955dec673b75c/JSONAssertTest.java_dc843278b414b90d82b50d24c3d43b6bcbfd61cd,1.015591502999996,0.8238858240001719
160,0bd22aaacca0e463c074d40e48dc7df6e3035a7a/Application.java_c9e9147222d1fdc5039501f6df720c9acbd05908,3.362892319000366,6.059636138999848
